Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,CompaniesRotation,PercYearsCurrManager,PercYearsLastPromotion,PercYearsCurrentRole,MonthlyIncome_cat_encode
45,No,Non-Travel,Research & Development,1,1,Life Sciences,3,Male,2,3,Healthcare Representative,3,Married,3,No,4,4,1,23,3,2,15,7,8.333333333333334,0.17391304347826086,0.6086956521739131,0.6521739130434783,3
24,Yes,Travel_Rarely,Human Resources,22,1,Human Resources,4,Male,1,1,Human Resources,3,Married,1,No,3,3,1,1,2,3,1,0,1.0,0.0,0.0,0.0,0
47,Yes,Travel_Frequently,Sales,9,3,Life Sciences,3,Male,1,4,Sales Executive,3,Married,7,No,3,3,0,23,3,1,15,7,3.5714285714285716,0.43478260869565216,0.6086956521739131,0.21739130434782608,3
26,No,Travel_Rarely,Research & Development,17,4,Medical,4,Male,1,1,Laboratory Technician,3,Married,1,No,3,3,2,3,3,4,3,0,3.0,0.6666666666666666,0.0,0.6666666666666666,0
45,No,Travel_Rarely,Research & Development,28,2,Technical Degree,4,Female,2,4,Research Director,2,Single,1,No,3,3,0,21,2,3,15,7,10.0,0.2857142857142857,0.38095238095238093,0.2857142857142857,3
32,No,Travel_Frequently,Research & Development,10,3,Life Sciences,1,Male,3,1,Research Scientist,3,Married,6,No,3,1,1,10,3,2,5,1,1.6666666666666667,0.6,0.2,0.4,1
31,No,Travel_Rarely,Research & Development,2,4,Life Sciences,2,Male,3,1,Laboratory Technician,3,Married,1,No,3,4,1,6,2,4,5,0,6.0,0.6,0.0,0.4,1
41,No,Non-Travel,Human Resources,4,3,Human Resources,3,Male,1,2,Human Resources,2,Married,6,No,3,2,1,10,4,3,3,1,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.6666666666666666,2
40,No,Travel_Rarely,Research & Development,8,2,Life Sciences,2,Female,3,2,Manufacturing Director,1,Married,2,Yes,3,2,1,18,3,3,1,0,9.0,0.0,0.0,0.0,2
24,No,Travel_Rarely,Research & Development,29,1,Medical,2,Male,3,1,Laboratory Technician,1,Divorced,1,No,3,2,2,6,2,4,6,1,6.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,1
46,No,Travel_Rarely,Research & Development,13,4,Life Sciences,3,Male,3,2,Healthcare Representative,2,Single,6,No,3,4,0,19,3,3,10,0,3.1666666666666665,0.9,0.0,0.7,2
35,No,Travel_Rarely,Research & Development,27,4,Life Sciences,4,Male,3,2,Manufacturing Director,3,Married,2,No,3,2,1,17,3,3,7,0,8.5,1.0,0.0,1.0,2
30,No,Travel_Rarely,Research & Development,16,1,Life Sciences,2,Male,3,1,Research Scientist,4,Married,1,No,3,2,1,10,2,2,10,0,10.0,0.8,0.0,0.0,0
47,No,Non-Travel,Sales,2,4,Marketing,3,Male,3,2,Sales Executive,2,Married,7,No,3,4,1,4,3,1,1,0,0.5714285714285714,0.0,0.0,0.0,2
46,No,Travel_Rarely,Sales,2,3,Life Sciences,3,Male,3,3,Sales Executive,4,Divorced,4,Yes,3,2,1,13,5,2,10,0,3.25,0.3,0.0,0.6,3
36,Yes,Travel_Rarely,Sales,13,5,Marketing,2,Male,2,2,Sales Executive,1,Divorced,5,Yes,3,2,2,16,3,3,2,2,3.2,1.0,1.0,1.0,2
32,Yes,Travel_Rarely,Sales,1,2,Life Sciences,1,Male,1,2,Sales Executive,2,Single,6,No,3,2,0,10,2,3,1,0,1.6666666666666667,0.0,0.0,0.0,2
23,No,Travel_Rarely,Research & Development,4,1,Medical,3,Female,3,1,Laboratory Technician,2,Single,1,No,3,3,0,3,3,1,3,1,3.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1
31,No,Travel_Frequently,Research & Development,24,1,Technical Degree,4,Female,3,2,Manufacturing Director,4,Single,2,No,4,4,0,9,3,2,5,1,4.5,0.8,0.2,0.8,2
39,No,Non-Travel,Research & Development,1,3,Life Sciences,4,Male,3,2,Laboratory Technician,4,Married,1,Yes,3,4,1,9,2,3,9,5,9.0,0.8888888888888888,0.5555555555555556,0.8888888888888888,2
32,No,Travel_Rarely,Sales,19,3,Life Sciences,4,Male,1,3,Sales Executive,3,Married,3,No,3,3,1,10,2,1,4,0,3.3333333333333335,0.5,0.0,0.75,3
40,No,Travel_Rarely,Sales,7,4,Medical,2,Male,3,5,Manager,2,Single,1,No,3,2,0,21,3,2,15,7,10.0,0.38095238095238093,0.5714285714285714,0.38095238095238093,3
45,No,Travel_Rarely,Human Resources,4,3,Life Sciences,3,Female,1,3,Human Resources,3,Married,4,No,4,3,2,9,2,4,5,0,2.25,0.6,0.0,0.0,3
30,No,Travel_Frequently,Research & Development,2,4,Technical Degree,4,Female,2,1,Research Scientist,1,Single,0,No,3,4,0,10,2,3,9,0,0.0,0.7777777777777778,0.0,0.7777777777777778,2
24,No,Travel_Frequently,Human Resources,10,3,Medical,1,Male,3,1,Human Resources,4,Married,0,No,3,4,1,3,2,3,2,2,0.0,0.5,1.0,1.0,0
30,Yes,Travel_Frequently,Human Resources,8,3,Human Resources,3,Female,2,1,Human Resources,4,Divorced,6,No,3,3,1,6,1,2,4,1,1.0,0.5,0.25,0.5,0
31,No,Travel_Rarely,Sales,5,3,Technical Degree,1,Male,3,2,Sales Executive,3,Married,1,No,3,3,1,6,3,3,5,0,6.0,0.4,0.0,0.4,2
27,No,Travel_Rarely,Research & Development,8,3,Medical,3,Female,3,1,Research Scientist,4,Single,1,No,3,3,0,6,5,2,6,1,6.0,0.6666666666666666,0.16666666666666666,0.3333333333333333,1
29,Yes,Travel_Rarely,Sales,9,3,Marketing,2,Female,1,1,Sales Representative,2,Single,1,No,3,3,0,2,3,3,2,2,2.0,1.0,1.0,1.0,0
29,No,Travel_Frequently,Research & Development,1,3,Life Sciences,4,Male,4,2,Healthcare Representative,3,Single,7,Yes,3,4,0,10,5,4,3,0,1.25,0.6666666666666666,0.0,0.6666666666666666,2
30,No,Travel_Rarely,Sales,15,2,Marketing,3,Male,2,3,Sales Executive,1,Divorced,2,No,3,1,1,12,2,3,7,1,6.0,1.0,0.14285714285714285,1.0,2
34,No,Travel_Rarely,Research & Development,2,4,Medical,4,Male,4,1,Research Scientist,4,Married,0,Yes,3,1,2,6,3,3,5,1,0.0,0.4,0.2,0.0,1
33,No,Non-Travel,Sales,2,3,Marketing,4,Female,3,2,Sales Executive,2,Single,7,No,3,4,0,13,2,2,11,1,1.625,0.6363636363636364,0.09090909090909091,0.6363636363636364,2
49,No,Travel_Rarely,Sales,11,4,Marketing,4,Female,3,2,Sales Executive,4,Single,3,No,3,3,0,8,1,4,5,0,2.6666666666666665,0.8,0.0,0.2,1
33,Yes,Travel_Rarely,Sales,16,3,Life Sciences,1,Female,3,3,Sales Executive,1,Single,2,Yes,4,3,0,11,2,2,1,0,5.5,0.0,0.0,0.0,3
38,No,Travel_Frequently,Research & Development,2,2,Medical,3,Female,2,1,Laboratory Technician,2,Married,4,No,3,2,1,9,4,2,6,0,2.25,0.8333333333333334,0.0,0.16666666666666666,0
31,Yes,Travel_Rarely,Sales,16,4,Marketing,1,Male,3,3,Sales Executive,3,Married,2,No,3,1,2,10,2,3,1,0,5.0,0.0,0.0,0.0,2
29,No,Travel_Rarely,Research & Development,4,3,Technical Degree,4,Female,2,1,Research Scientist,1,Divorced,1,No,3,3,1,1,2,3,1,0,1.0,0.0,0.0,0.0,0
30,No,Travel_Rarely,Research & Development,16,3,Life Sciences,3,Male,4,2,Healthcare Representative,3,Married,3,No,3,3,1,10,3,3,7,1,3.3333333333333335,1.0,0.14285714285714285,0.0,2
32,No,Non-Travel,Research & Development,5,4,Technical Degree,2,Male,3,1,Research Scientist,2,Single,2,No,3,2,0,12,3,3,7,0,6.0,1.0,0.0,1.0,0
38,No,Travel_Rarely,Research & Development,18,3,Medical,2,Male,1,2,Healthcare Representative,4,Married,3,Yes,3,3,1,15,2,3,1,1,5.0,0.0,1.0,0.0,2
43,Yes,Travel_Frequently,Research & Development,17,3,Technical Degree,3,Male,2,1,Research Scientist,3,Married,7,Yes,3,4,1,6,4,3,1,0,0.6666666666666666,0.0,0.0,0.0,0
42,No,Travel_Rarely,Research & Development,12,3,Medical,2,Male,3,1,Laboratory Technician,2,Divorced,7,No,4,2,2,7,5,2,5,0,0.875,0.8,0.0,0.6,0
55,No,Travel_Rarely,Research & Development,2,3,Medical,3,Male,2,5,Research Director,1,Married,7,No,3,2,2,23,2,3,1,0,4.25,0.0,0.0,0.0,3
33,No,Non-Travel,Research & Development,4,3,Technical Degree,4,Male,3,2,Research Scientist,2,Divorced,5,No,3,4,2,11,2,2,9,1,2.2,0.7777777777777778,0.1111111111111111,0.8888888888888888,1
41,No,Travel_Rarely,Research & Development,9,4,Life Sciences,3,Male,3,1,Laboratory Technician,1,Divorced,1,No,4,2,2,5,2,3,5,0,5.0,0.8,0.0,0.6,0
34,No,Non-Travel,Sales,10,3,Life Sciences,4,Male,3,2,Sales Executive,3,Divorced,1,Yes,3,3,1,15,3,3,15,0,10.0,0.4666666666666667,0.0,0.9333333333333333,1
53,No,Non-Travel,Research & Development,1,4,Medical,1,Female,2,4,Manufacturing Director,3,Married,4,Yes,4,4,2,23,2,2,3,0,6.75,0.6666666666666666,0.0,0.6666666666666666,3
43,No,Travel_Rarely,Human Resources,2,3,Life Sciences,2,Male,3,1,Human Resources,4,Single,0,No,3,2,0,10,5,3,9,1,0.0,0.8888888888888888,0.1111111111111111,0.7777777777777778,1
34,No,Travel_Rarely,Sales,3,2,Life Sciences,4,Female,1,2,Sales Executive,4,Single,5,No,3,1,0,6,3,3,2,2,1.2,1.0,1.0,1.0,2
21,Yes,Travel_Rarely,Sales,7,1,Marketing,2,Male,3,1,Sales Representative,2,Single,1,No,3,2,0,1,3,3,1,1,1.0,0.0,1.0,0.0,0
38,No,Travel_Rarely,Research & Development,6,2,Other,4,Female,2,1,Laboratory Technician,3,Married,1,No,3,2,1,5,3,3,5,0,5.0,0.8,0.0,0.8,1
22,Yes,Travel_Rarely,Research & Development,8,1,Medical,3,Female,3,1,Laboratory Technician,1,Married,1,Yes,3,3,0,1,5,3,1,0,1.0,0.0,0.0,0.0,0
31,No,Travel_Rarely,Sales,29,4,Marketing,1,Female,2,2,Sales Executive,4,Married,1,No,3,1,2,13,3,3,12,5,10.0,0.5833333333333334,0.4166666666666667,0.5833333333333334,2
51,No,Travel_Rarely,Research & Development,3,3,Technical Degree,1,Female,3,3,Manager,3,Married,2,No,3,4,0,15,2,3,2,2,7.5,1.0,1.0,1.0,3
37,No,Travel_Rarely,Sales,9,2,Marketing,2,Male,2,2,Sales Executive,2,Married,1,No,3,1,2,5,2,3,5,0,5.0,0.6,0.0,0.4,1
46,No,Travel_Rarely,Research & Development,2,4,Medical,3,Male,3,5,Research Director,4,Divorced,7,Yes,3,3,1,23,3,3,2,2,3.4285714285714284,1.0,1.0,0.5,3
36,No,Travel_Rarely,Research & Development,10,3,Life Sciences,4,Male,3,3,Healthcare Representative,1,Married,7,Yes,3,4,1,15,1,3,12,5,2.142857142857143,0.5833333333333334,0.4166666666666667,0.6666666666666666,2
44,Yes,Travel_Frequently,Research & Development,1,2,Medical,3,Male,3,1,Research Scientist,2,Divorced,1,Yes,3,3,2,6,2,2,5,2,6.0,0.6,0.4,0.6,0
37,No,Travel_Rarely,Human Resources,8,2,Other,3,Male,3,2,Human Resources,2,Divorced,2,No,3,3,0,19,4,2,10,4,9.5,0.7,0.4,0.0,1
35,Yes,Travel_Rarely,Sales,27,3,Life Sciences,3,Male,3,2,Sales Executive,4,Single,1,Yes,3,4,0,10,2,3,10,7,10.0,0.7,0.7,0.7,2
33,No,Travel_Rarely,Research & Development,8,4,Life Sciences,4,Male,4,1,Research Scientist,1,Married,6,No,3,2,1,14,1,3,10,7,2.3333333333333335,0.6,0.7,0.8,1
28,No,Travel_Rarely,Research & Development,1,3,Life Sciences,3,Male,3,1,Research Scientist,4,Married,1,No,3,3,1,5,5,4,5,0,5.0,0.6,0.0,0.6,0
39,No,Travel_Rarely,Research & Development,10,1,Medical,3,Male,3,3,Research Director,3,Single,7,No,4,3,0,9,3,3,4,2,1.2857142857142858,0.5,0.5,0.75,3
46,No,Non-Travel,Sales,26,2,Life Sciences,2,Male,2,2,Sales Executive,2,Single,7,No,3,3,0,6,3,3,2,2,0.75,1.0,1.0,1.0,2
40,No,Travel_Rarely,Research & Development,2,2,Life Sciences,3,Female,3,1,Laboratory Technician,1,Married,4,No,3,4,1,7,5,2,4,0,1.75,0.5,0.0,0.75,1
42,No,Travel_Rarely,Research & Development,13,3,Medical,2,Male,4,2,Healthcare Representative,1,Married,5,No,3,3,2,10,2,2,1,0,2.0,0.0,0.0,0.0,2
35,No,Non-Travel,Research & Development,2,2,Medical,2,Male,3,2,Manufacturing Director,4,Divorced,2,No,3,3,1,15,5,3,7,1,7.5,1.0,0.14285714285714285,1.0,2
38,No,Non-Travel,Human Resources,2,3,Human Resources,1,Male,3,1,Human Resources,2,Divorced,5,No,3,4,2,13,3,3,11,3,2.6,0.7272727272727273,0.2727272727272727,0.9090909090909091,0
34,Yes,Travel_Frequently,Research & Development,9,4,Life Sciences,4,Male,3,2,Laboratory Technician,1,Married,4,No,3,3,1,11,3,2,7,0,2.75,1.0,0.0,0.14285714285714285,2
37,Yes,Travel_Rarely,Research & Development,10,4,Medical,4,Male,3,2,Manufacturing Director,1,Single,1,No,3,2,0,10,4,1,10,0,10.0,0.8,0.0,0.3,1
39,No,Travel_Frequently,Sales,20,3,Life Sciences,3,Male,3,2,Sales Executive,4,Divorced,2,No,3,4,1,7,5,3,2,2,3.5,1.0,1.0,0.5,1
43,No,Non-Travel,Research & Development,9,3,Life Sciences,1,Male,3,1,Research Scientist,3,Single,4,No,3,3,0,7,2,2,3,1,1.75,0.6666666666666666,0.3333333333333333,0.6666666666666666,0
41,No,Travel_Rarely,Research & Development,5,3,Life Sciences,2,Male,4,2,Healthcare Representative,2,Single,3,No,3,1,0,11,3,1,3,1,3.6666666666666665,0.6666666666666666,0.3333333333333333,0.6666666666666666,2
41,No,Travel_Rarely,Sales,4,1,Marketing,3,Female,3,3,Sales Executive,3,Divorced,0,Yes,3,4,1,23,3,4,15,7,0.0,0.22727272727272727,0.5909090909090909,0.6363636363636364,3
30,No,Travel_Rarely,Research & Development,10,3,Medical,1,Female,3,3,Manufacturing Director,3,Single,7,No,3,2,0,9,3,3,7,0,1.0,0.2857142857142857,0.0,1.0,3
26,Yes,Travel_Rarely,Human Resources,20,2,Medical,4,Female,3,1,Human Resources,2,Married,0,Yes,3,3,0,6,3,3,5,1,0.0,0.8,0.2,0.2,0
46,Yes,Travel_Rarely,Research & Development,21,2,Medical,4,Female,3,2,Healthcare Representative,2,Married,4,No,4,4,1,13,2,4,9,3,3.25,0.7777777777777778,0.3333333333333333,0.7777777777777778,3
40,No,Travel_Rarely,Research & Development,1,3,Life Sciences,3,Female,3,2,Healthcare Representative,4,Divorced,4,No,3,4,1,12,3,3,5,0,3.0,0.6,0.0,0.6,2
34,No,Travel_Rarely,Sales,8,2,Technical Degree,2,Male,4,2,Sales Executive,3,Married,1,No,4,3,2,10,5,3,10,4,10.0,0.8,0.4,0.8,2
58,No,Non-Travel,Sales,2,3,Medical,2,Male,3,4,Manager,2,Divorced,4,No,4,4,1,23,1,2,15,7,9.25,0.875,0.875,0.5625,3
35,No,Travel_Rarely,Research & Development,23,4,Medical,2,Male,1,1,Laboratory Technician,3,Married,0,No,3,2,1,6,2,4,5,0,0.0,0.6,0.0,0.8,0
47,No,Travel_Rarely,Research & Development,4,3,Life Sciences,3,Female,2,3,Manufacturing Director,2,Divorced,7,Yes,3,3,1,23,4,3,15,7,3.5,0.45454545454545453,0.6363636363636364,0.5,3
40,No,Travel_Rarely,Research & Development,12,3,Life Sciences,2,Female,3,2,Healthcare Representative,1,Divorced,2,No,3,2,1,15,3,3,7,7,7.5,1.0,1.0,0.5714285714285714,1
54,No,Travel_Rarely,Research & Development,7,4,Medical,4,Female,3,2,Research Scientist,4,Married,4,No,3,2,1,14,2,2,7,1,3.5,1.0,0.14285714285714285,0.14285714285714285,2
31,No,Travel_Frequently,Sales,7,4,Marketing,1,Female,3,3,Sales Executive,1,Married,2,No,3,4,2,9,3,3,3,2,4.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,3
28,No,Travel_Rarely,Research & Development,1,3,Medical,3,Female,3,1,Research Scientist,1,Married,1,No,4,3,1,3,3,3,3,1,3.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1
38,No,Travel_Rarely,Sales,2,4,Marketing,2,Female,1,2,Sales Representative,4,Married,2,Yes,4,1,2,20,4,2,4,0,10.0,0.75,0.0,0.5,2
26,No,Travel_Rarely,Sales,10,3,Medical,3,Male,3,2,Sales Executive,4,Single,1,No,3,1,0,5,4,3,5,1,5.0,0.4,0.2,0.6,1
58,No,Travel_Frequently,Research & Development,15,4,Life Sciences,1,Male,3,4,Research Director,3,Married,2,Yes,3,2,0,23,3,3,2,2,10.0,1.0,1.0,1.0,3
18,No,Non-Travel,Research & Development,14,3,Medical,2,Female,3,1,Research Scientist,3,Single,1,No,3,3,0,1,4,1,1,0,0.0,0.0,0.0,0.0,0
31,Yes,Travel_Rarely,Human Resources,18,5,Human Resources,4,Male,4,1,Human Resources,1,Married,0,No,3,3,0,2,4,3,1,0,0.0,0.0,0.0,0.0,1
29,Yes,Travel_Rarely,Human Resources,13,3,Human Resources,1,Male,2,1,Human Resources,1,Divorced,4,Yes,3,4,2,4,3,3,2,2,1.0,0.0,1.0,1.0,0
45,No,Non-Travel,Sales,2,4,Life Sciences,3,Female,3,2,Sales Executive,3,Married,4,No,4,2,2,10,3,4,8,5,2.5,0.875,0.625,0.875,2
36,No,Travel_Rarely,Research & Development,2,4,Other,4,Female,3,2,Research Scientist,2,Married,4,Yes,4,4,1,15,2,3,1,0,3.75,0.0,0.0,0.0,2
43,No,Travel_Frequently,Sales,2,4,Life Sciences,1,Male,3,2,Sales Executive,4,Married,1,No,4,3,1,7,5,3,7,7,7.0,1.0,1.0,1.0,2
27,No,Travel_Frequently,Research & Development,5,2,Life Sciences,4,Female,3,1,Laboratory Technician,4,Single,0,Yes,3,3,0,6,3,2,5,0,0.0,0.4,0.0,0.8,0
29,No,Travel_Frequently,Research & Development,20,1,Medical,4,Male,3,1,Laboratory Technician,4,Married,1,No,3,2,0,11,3,4,11,3,10.0,0.9090909090909091,0.2727272727272727,0.7272727272727273,1
32,No,Travel_Frequently,Sales,10,4,Marketing,4,Male,3,2,Sales Executive,4,Single,7,No,3,3,0,4,2,4,1,0,0.5,0.0,0.0,0.0,1
42,No,Non-Travel,Research & Development,10,4,Technical Degree,3,Male,3,1,Research Scientist,3,Married,3,No,4,2,2,10,1,2,6,3,3.3333333333333335,0.5,0.5,0.5,1
47,No,Travel_Rarely,Research & Development,9,4,Life Sciences,2,Female,3,1,Laboratory Technician,3,Single,4,No,3,3,0,7,2,3,2,2,1.75,0.0,1.0,1.0,0
46,No,Travel_Rarely,Research & Development,2,2,Life Sciences,4,Male,3,3,Manufacturing Director,4,Divorced,3,No,3,3,1,12,4,2,9,4,4.0,0.7777777777777778,0.4444444444444444,0.8888888888888888,3
28,No,Non-Travel,Human Resources,1,2,Life Sciences,3,Male,3,1,Human Resources,4,Divorced,1,No,3,2,1,3,2,3,3,2,3.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0
29,No,Travel_Rarely,Research & Development,29,1,Life Sciences,4,Male,1,2,Healthcare Representative,3,Divorced,7,No,3,4,2,11,3,3,7,1,1.375,0.8571428571428571,0.14285714285714285,0.0,2
42,No,Travel_Rarely,Research & Development,8,3,Life Sciences,4,Male,3,1,Laboratory Technician,3,Single,4,No,3,4,0,8,3,3,1,0,2.0,0.0,0.0,0.0,1
32,Yes,Travel_Rarely,Sales,2,4,Marketing,3,Male,2,2,Sales Executive,2,Single,7,Yes,3,3,0,7,3,2,2,2,1.0,1.0,1.0,1.0,3
46,No,Travel_Rarely,Sales,3,3,Technical Degree,1,Female,4,4,Sales Executive,1,Divorced,2,No,3,4,1,23,5,3,15,2,10.0,0.42105263157894735,0.10526315789473684,0.8947368421052632,3
27,No,Travel_Rarely,Sales,23,1,Medical,2,Female,2,2,Sales Representative,3,Married,1,No,4,4,1,9,5,3,9,5,9.0,0.8888888888888888,0.5555555555555556,0.8888888888888888,1
29,No,Travel_Rarely,Human Resources,6,1,Medical,4,Male,2,1,Human Resources,2,Married,1,No,3,4,0,1,3,3,1,0,1.0,0.0,0.0,0.0,0
43,No,Travel_Rarely,Research & Development,6,3,Medical,1,Female,2,5,Manager,3,Married,7,No,3,4,0,21,2,3,15,6,3.0,0.875,0.375,0.75,3
48,No,Travel_Rarely,Research & Development,10,3,Life Sciences,4,Male,2,5,Research Director,2,Married,4,No,3,4,0,23,3,3,15,7,7.25,0.4090909090909091,0.5454545454545454,0.45454545454545453,3
29,Yes,Travel_Frequently,Research & Development,24,2,Life Sciences,4,Male,2,1,Research Scientist,4,Single,1,Yes,4,2,0,1,3,2,1,1,1.0,0.0,1.0,0.0,0
46,Yes,Travel_Rarely,Sales,10,3,Life Sciences,3,Female,3,3,Sales Executive,2,Married,5,No,4,3,2,14,2,3,8,0,2.8,0.875,0.0,0.875,2
27,No,Travel_Frequently,Research & Development,15,3,Life Sciences,4,Female,2,1,Research Scientist,1,Married,0,No,3,4,1,8,2,2,7,7,0.0,0.42857142857142855,1.0,0.8571428571428571,1
39,No,Travel_Rarely,Research & Development,19,4,Other,4,Male,3,2,Research Scientist,4,Divorced,7,No,3,2,2,7,2,3,2,2,0.875,1.0,1.0,1.0,1
55,No,Travel_Rarely,Research & Development,2,4,Technical Degree,2,Male,2,1,Research Scientist,4,Married,7,No,4,2,1,19,2,4,5,0,2.375,0.8,0.0,0.4,0
28,No,Travel_Rarely,Sales,3,3,Medical,2,Female,3,1,Sales Representative,2,Married,1,No,3,4,1,1,3,3,1,0,1.0,0.0,0.0,0.0,0
30,Yes,Travel_Rarely,Sales,9,3,Medical,2,Male,3,1,Sales Representative,4,Single,1,No,3,3,0,1,3,2,1,0,1.0,0.0,0.0,0.0,0
22,Yes,Travel_Rarely,Research & Development,7,1,Life Sciences,4,Male,3,1,Research Scientist,2,Single,1,Yes,4,1,0,1,2,3,1,0,1.0,0.0,0.0,0.0,0
36,No,Travel_Rarely,Sales,10,4,Technical Degree,2,Female,2,2,Sales Executive,3,Married,1,Yes,3,1,1,10,4,3,10,1,10.0,0.7,0.1,0.9,2
31,No,Travel_Rarely,Research & Development,20,3,Life Sciences,2,Male,3,2,Laboratory Technician,3,Divorced,1,No,3,1,1,10,2,3,10,0,10.0,0.2,0.0,0.8,1
34,No,Travel_Rarely,Sales,4,3,Life Sciences,3,Male,3,3,Sales Executive,4,Married,2,Yes,3,4,2,9,3,3,5,1,4.5,0.0,0.2,0.6,3
29,No,Travel_Rarely,Research & Development,7,3,Life Sciences,4,Male,3,1,Laboratory Technician,1,Single,3,No,3,2,0,11,2,3,3,1,3.6666666666666665,0.6666666666666666,0.3333333333333333,0.6666666666666666,0
37,No,Travel_Rarely,Research & Development,7,4,Medical,4,Male,3,2,Research Scientist,1,Married,5,Yes,4,3,1,16,2,3,5,0,3.2,0.8,0.0,0.6,1
35,No,Travel_Rarely,Research & Development,16,2,Other,4,Female,2,2,Manufacturing Director,2,Married,0,Yes,3,4,0,4,2,3,3,0,0.0,0.6666666666666666,0.0,0.6666666666666666,1
45,No,Travel_Rarely,Research & Development,25,2,Life Sciences,2,Female,2,2,Manufacturing Director,4,Married,0,No,3,4,2,10,2,2,9,3,0.0,0.8888888888888888,0.3333333333333333,0.8888888888888888,2
36,No,Travel_Frequently,Human Resources,2,1,Human Resources,2,Male,2,2,Human Resources,4,Single,1,No,4,4,0,10,2,2,10,0,10.0,0.8,0.0,0.1,1
40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,3,4,Manager,1,Divorced,2,No,3,1,1,22,3,3,15,7,10.0,0.8421052631578947,0.5789473684210527,0.3684210526315789,3
26,No,Travel_Rarely,Research & Development,1,2,Life Sciences,2,Female,2,1,Research Scientist,3,Married,1,Yes,3,3,1,1,3,2,1,1,1.0,0.0,1.0,0.0,1
27,No,Travel_Rarely,Sales,2,2,Medical,1,Female,4,2,Sales Executive,3,Single,0,No,3,2,0,9,5,2,8,0,0.0,0.875,0.0,0.875,2
48,No,Travel_Frequently,Research & Development,22,3,Medical,4,Female,3,4,Manager,4,Divorced,3,No,3,2,1,23,3,3,15,4,8.0,0.3181818181818182,0.18181818181818182,0.7727272727272727,3
44,No,Travel_Rarely,Research & Development,1,4,Life Sciences,2,Male,4,2,Healthcare Representative,1,Married,2,No,3,4,1,10,5,3,2,2,5.0,1.0,1.0,0.0,2
34,Yes,Non-Travel,Research & Development,16,4,Technical Degree,4,Male,1,1,Research Scientist,1,Married,1,Yes,4,2,1,5,2,3,5,3,5.0,0.0,0.6,0.4,0
56,Yes,Travel_Rarely,Research & Development,24,2,Life Sciences,1,Male,3,1,Laboratory Technician,4,Single,1,No,3,4,0,5,3,3,4,1,5.0,0.0,0.25,0.5,0
36,No,Travel_Rarely,Sales,17,2,Marketing,3,Male,2,2,Sales Executive,2,Married,2,No,3,3,2,12,1,1,4,1,6.0,0.75,0.25,0.5,2
41,No,Travel_Rarely,Sales,8,3,Marketing,3,Female,3,2,Sales Executive,2,Married,5,No,4,3,1,14,3,3,5,1,2.8,0.8,0.2,0.8,1
42,No,Travel_Rarely,Research & Development,6,3,Medical,3,Male,3,3,Research Director,1,Married,7,No,3,2,1,18,3,4,13,5,2.0,0.5384615384615384,0.38461538461538464,0.5384615384615384,3
31,No,Travel_Rarely,Sales,10,2,Medical,3,Female,3,2,Sales Executive,4,Divorced,2,Yes,3,4,1,8,2,3,5,1,4.0,0.8,0.2,0.4,2
34,No,Travel_Rarely,Sales,3,1,Medical,4,Female,2,2,Sales Executive,4,Married,3,Yes,3,3,0,9,3,2,4,0,3.0,0.25,0.0,0.5,2
31,No,Travel_Rarely,Research & Development,4,3,Medical,1,Female,4,1,Laboratory Technician,3,Divorced,7,No,3,2,1,4,1,2,2,2,0.5,1.0,1.0,1.0,1
26,No,Travel_Frequently,Research & Development,6,3,Other,3,Male,4,1,Laboratory Technician,4,Married,0,No,3,1,1,8,3,3,7,7,0.0,1.0,1.0,1.0,0
45,No,Travel_Frequently,Research & Development,1,4,Medical,2,Male,3,2,Healthcare Representative,3,Single,4,No,3,3,0,12,3,3,4,0,3.0,0.75,0.0,0.5,2
33,No,Travel_Rarely,Sales,10,4,Marketing,2,Male,3,2,Sales Executive,3,Single,1,No,3,2,0,10,2,2,10,0,10.0,0.9,0.0,0.4,2
28,No,Travel_Frequently,Sales,1,2,Life Sciences,3,Male,2,2,Sales Executive,4,Married,1,Yes,3,3,1,7,2,3,7,0,7.0,1.0,0.0,1.0,2
29,Yes,Travel_Frequently,Sales,24,3,Technical Degree,3,Male,4,1,Sales Representative,1,Single,1,No,3,4,0,1,3,3,1,0,1.0,0.0,0.0,0.0,0
39,No,Non-Travel,Sales,21,4,Life Sciences,1,Female,1,2,Sales Executive,3,Married,6,No,3,3,1,10,1,3,3,1,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.6666666666666666,2
27,No,Travel_Rarely,Research & Development,2,4,Technical Degree,2,Male,3,1,Research Scientist,2,Married,1,No,3,3,1,6,3,2,5,1,6.0,0.4,0.2,0.6,0
